"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"259","Neutrophils and macrophages","Liver epithelial cells 4","NRG1","ERBB2_ERBB3",7.12814032595164e-08,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"260","Lymphocytes","Liver epithelial cells 4","NRG1","ERBB2_ERBB3",1.95879013836571e-07,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"261","Cholangiocyte cells","Liver epithelial cells 4","NRG1","ERBB2_ERBB3",1.10194238291704e-05,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"262","Liver epithelial cells 1","Cholangiocyte cells","NRG1","ERBB2_ERBB3",9.30863262243322e-06,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"263","Liver epithelial cells 2","Cholangiocyte cells","NRG1","ERBB2_ERBB3",3.30233515253645e-06,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"264","Liver epithelial cells 3","Cholangiocyte cells","NRG1","ERBB2_ERBB3",4.96790982316813e-07,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"265","Liver epithelial cells 4","Cholangiocyte cells","NRG1","ERBB2_ERBB3",1.2517592486044e-06,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"266","Liver epithelial cells 5","Cholangiocyte cells","NRG1","ERBB2_ERBB3",2.55553204202858e-07,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"267","Endothelial cells","Cholangiocyte cells","NRG1","ERBB2_ERBB3",5.76207155588583e-08,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"268","Stellate cells","Cholangiocyte cells","NRG1","ERBB2_ERBB3",7.8297890288078e-08,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"269","Neutrophils and macrophages","Cholangiocyte cells","NRG1","ERBB2_ERBB3",8.86806903237537e-09,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"270","Lymphocytes","Cholangiocyte cells","NRG1","ERBB2_ERBB3",2.43740478648652e-08,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"271","Cholangiocyte cells","Cholangiocyte cells","NRG1","ERBB2_ERBB3",1.37600445284098e-06,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"272","Liver epithelial cells 1","Endothelial cells","NRG1","ITGAV_ITGB3",0.000739851532597693,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"273","Liver epithelial cells 2","Endothelial cells","NRG1","ITGAV_ITGB3",0.000265833009221713,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"274","Liver epithelial cells 3","Endothelial cells","NRG1","ITGAV_ITGB3",4.0461966978217e-05,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"275","Liver epithelial cells 4","Endothelial cells","NRG1","ITGAV_ITGB3",9.8724936332638e-05,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"276","Liver epithelial cells 5","Endothelial cells","NRG1","ITGAV_ITGB3",2.07970632783288e-05,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"277","Endothelial cells","Endothelial cells","NRG1","ITGAV_ITGB3",4.70702393083447e-06,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"278","Stellate cells","Endothelial cells","NRG1","ITGAV_ITGB3",6.39337398870882e-06,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"279","Neutrophils and macrophages","Endothelial cells","NRG1","ITGAV_ITGB3",7.24672186654496e-07,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"280","Lymphocytes","Endothelial cells","NRG1","ITGAV_ITGB3",1.99069350456305e-06,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"281","Cholangiocyte cells","Endothelial cells","NRG1","ITGAV_ITGB3",0.000111322595593654,0,"NRG1_ITGAV_ITGB3","NRG1 - (ITGAV+ITGB3)","NRG","Secreted Signaling","PMID: 20682778"
"282","Liver epithelial cells 1","Stellate cells","PDGFC","PDGFRA",0.00015171211070775,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"283","Liver epithelial cells 2","Stellate cells","PDGFC","PDGFRA",7.86930134491225e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"284","Liver epithelial cells 3","Stellate cells","PDGFC","PDGFRA",5.43598749109637e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"285","Liver epithelial cells 4","Stellate cells","PDGFC","PDGFRA",1.61642407984436e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"286","Liver epithelial cells 5","Stellate cells","PDGFC","PDGFRA",1.67060041544392e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"287","Liver epithelial cells 6","Stellate cells","PDGFC","PDGFRA",3.93006526026935e-06,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"288","Endothelial cells","Stellate cells","PDGFC","PDGFRA",1.57048597270782e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"289","Stellate cells","Stellate cells","PDGFC","PDGFRA",4.94131509066958e-06,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"290","Neutrophils and macrophages","Stellate cells","PDGFC","PDGFRA",7.64820163585179e-05,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"291","Cholangiocyte cells","Stellate cells","PDGFC","PDGFRA",0.0002326605879123,0,"PDGFC_PDGFRA","PDGFC - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"292","Lymphocytes","Stellate cells","PDGFD","PDGFRB",1.91939260795255e-06,0,"PDGFD_PDGFRB","PDGFD - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"293","Cholangiocyte cells","Stellate cells","PDGFD","PDGFRB",5.00592576266944e-05,0,"PDGFD_PDGFRB","PDGFD - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"294","Liver epithelial cells 1","Endothelial cells","VEGFA","FLT1",0.00133932182508692,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"295","Liver epithelial cells 2","Endothelial cells","VEGFA","FLT1",0.000858579209423482,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"296","Liver epithelial cells 3","Endothelial cells","VEGFA","FLT1",0.0007488738858609,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"297","Liver epithelial cells 4","Endothelial cells","VEGFA","FLT1",0.000105537741978337,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"298","Liver epithelial cells 5","Endothelial cells","VEGFA","FLT1",0.000112647770496152,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"299","Liver epithelial cells 6","Endothelial cells","VEGFA","FLT1",5.87654159816619e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"300","Endothelial cells","Endothelial cells","VEGFA","FLT1",1.83173175539857e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"301","Stellate cells","Endothelial cells","VEGFA","FLT1",0.000104746307395896,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"302","Cholangiocyte cells","Endothelial cells","VEGFA","FLT1",0.000383033809445252,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"303","Liver epithelial cells 1","Neutrophils and macrophages","VEGFA","FLT1",3.71270320651083e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"304","Liver epithelial cells 2","Neutrophils and macrophages","VEGFA","FLT1",2.37702410698187e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"305","Liver epithelial cells 3","Neutrophils and macrophages","VEGFA","FLT1",2.10470214188371e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"306","Liver epithelial cells 4","Neutrophils and macrophages","VEGFA","FLT1",2.88911444178895e-06,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"307","Liver epithelial cells 5","Neutrophils and macrophages","VEGFA","FLT1",3.03930892291006e-06,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"308","Liver epithelial cells 6","Neutrophils and macrophages","VEGFA","FLT1",1.65370944093494e-06,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"309","Stellate cells","Neutrophils and macrophages","VEGFA","FLT1",2.80207744598885e-06,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"310","Cholangiocyte cells","Neutrophils and macrophages","VEGFA","FLT1",1.04568405898821e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"311","Liver epithelial cells 1","Endothelial cells","VEGFA","KDR",0.0002267617528264,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"312","Liver epithelial cells 2","Endothelial cells","VEGFA","KDR",0.000145206581939452,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"313","Liver epithelial cells 3","Endothelial cells","VEGFA","KDR",0.000128313744542738,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"314","Liver epithelial cells 4","Endothelial cells","VEGFA","KDR",1.76751314942152e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"315","Liver epithelial cells 5","Endothelial cells","VEGFA","KDR",1.86292032664164e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"316","Liver epithelial cells 6","Endothelial cells","VEGFA","KDR",1.00801544496193e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"317","Endothelial cells","Endothelial cells","VEGFA","KDR",2.97480987872534e-06,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"318","Stellate cells","Endothelial cells","VEGFA","KDR",1.71940536244467e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"319","Neutrophils and macrophages","Endothelial cells","VEGFA","KDR",2.80814146414997e-07,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"320","Cholangiocyte cells","Endothelial cells","VEGFA","KDR",6.39962784509114e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"321","Stellate cells","Endothelial cells","VEGFC","FLT4",9.17624899706289e-06,0,"VEGFC_VEGFR3","VEGFC - VEGFR3","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"322","Stellate cells","Endothelial cells","VEGFC","KDR",2.98190119718165e-05,0,"VEGFC_VEGFR2","VEGFC - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"323","Liver epithelial cells 1","Endothelial cells","VEGFA","FLT1_KDR",0.000632514497304383,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"324","Liver epithelial cells 2","Endothelial cells","VEGFA","FLT1_KDR",0.000405192674165138,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"325","Liver epithelial cells 3","Endothelial cells","VEGFA","FLT1_KDR",0.000356350745466229,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"326","Liver epithelial cells 4","Endothelial cells","VEGFA","FLT1_KDR",4.94974027888938e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"327","Liver epithelial cells 5","Endothelial cells","VEGFA","FLT1_KDR",5.24073211351281e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"328","Liver epithelial cells 6","Endothelial cells","VEGFA","FLT1_KDR",2.79830409949273e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"329","Endothelial cells","Endothelial cells","VEGFA","FLT1_KDR",8.42305253878987e-06,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"330","Stellate cells","Endothelial cells","VEGFA","FLT1_KDR",4.84991802082063e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"331","Neutrophils and macrophages","Endothelial cells","VEGFA","FLT1_KDR",7.95461376026835e-07,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"332","Cholangiocyte cells","Endothelial cells","VEGFA","FLT1_KDR",0.000179370022734328,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"333","Stellate cells","Endothelial cells","VEGFC","FLT4_KDR",1.88727567874805e-05,0,"VEGFC_VEGFR2R3","VEGFC - VEGFR2R3","VEGF","Secreted Signaling","PMID: 16633338"
"334","Liver epithelial cells 1","Endothelial cells","IGF1","IGF1R",0.000423219478117818,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"335","Liver epithelial cells 2","Endothelial cells","IGF1","IGF1R",0.000187917162821604,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"336","Liver epithelial cells 3","Endothelial cells","IGF1","IGF1R",0.000299051174847694,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"337","Liver epithelial cells 4","Endothelial cells","IGF1","IGF1R",1.81227572336793e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"338","Liver epithelial cells 5","Endothelial cells","IGF1","IGF1R",4.6698125102287e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"339","Liver epithelial cells 6","Endothelial cells","IGF1","IGF1R",2.38786726210529e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"340","Stellate cells","Endothelial cells","IGF1","IGF1R",1.40317107598614e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"341","Neutrophils and macrophages","Endothelial cells","IGF1","IGF1R",1.10589571680254e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"342","Lymphocytes","Endothelial cells","IGF1","IGF1R",2.61304726308892e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"343","Liver epithelial cells 1","Stellate cells","IGF1","IGF1R",8.25801703678543e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"344","Liver epithelial cells 2","Stellate cells","IGF1","IGF1R",3.64213920871755e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"345","Liver epithelial cells 3","Stellate cells","IGF1","IGF1R",5.86597148688142e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"346","Liver epithelial cells 4","Stellate cells","IGF1","IGF1R",3.50085643677714e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"347","Liver epithelial cells 5","Stellate cells","IGF1","IGF1R",9.03681363879105e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"348","Liver epithelial cells 6","Stellate cells","IGF1","IGF1R",4.6892910857159e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"349","Stellate cells","Stellate cells","IGF1","IGF1R",2.6959129501035e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"350","Neutrophils and macrophages","Stellate cells","IGF1","IGF1R",2.12380448622861e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"351","Lymphocytes","Stellate cells","IGF1","IGF1R",5.01575429308454e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"352","Liver epithelial cells 1","Neutrophils and macrophages","IGF1","IGF1R",8.74391302736369e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"353","Liver epithelial cells 2","Neutrophils and macrophages","IGF1","IGF1R",3.84415691327681e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"354","Liver epithelial cells 3","Neutrophils and macrophages","IGF1","IGF1R",6.22677945415108e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"355","Liver epithelial cells 4","Neutrophils and macrophages","IGF1","IGF1R",3.68927156005122e-08,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"356","Liver epithelial cells 5","Neutrophils and macrophages","IGF1","IGF1R",9.5310761332838e-08,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"357","Liver epithelial cells 6","Neutrophils and macrophages","IGF1","IGF1R",4.98049435387287e-08,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"358","Stellate cells","Neutrophils and macrophages","IGF1","IGF1R",2.83380670148463e-08,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"359","Neutrophils and macrophages","Neutrophils and macrophages","IGF1","IGF1R",2.23196862354192e-08,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"360","Lymphocytes","Neutrophils and macrophages","IGF1","IGF1R",5.27000932497041e-09,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"361","Liver epithelial cells 1","Lymphocytes","IGF1","IGF1R",4.32496824931064e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"362","Liver epithelial cells 2","Lymphocytes","IGF1","IGF1R",1.90204776672822e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"363","Liver epithelial cells 3","Lymphocytes","IGF1","IGF1R",3.07912454129127e-06,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"364","Liver epithelial cells 4","Lymphocytes","IGF1","IGF1R",1.82570622977841e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"365","Liver epithelial cells 5","Lymphocytes","IGF1","IGF1R",4.71623091098195e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"366","Liver epithelial cells 6","Lymphocytes","IGF1","IGF1R",2.46269788796067e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"367","Stellate cells","Lymphocytes","IGF1","IGF1R",1.40272958096497e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"368","Neutrophils and macrophages","Lymphocytes","IGF1","IGF1R",1.1048444939279e-07,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"369","Lymphocytes","Lymphocytes","IGF1","IGF1R",2.60876268192686e-08,0.02,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"370","Liver epithelial cells 1","Endothelial cells","IGF1","ITGAV_ITGB3",0.000205098201498794,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"371","Liver epithelial cells 2","Endothelial cells","IGF1","ITGAV_ITGB3",9.06006687103737e-05,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"372","Liver epithelial cells 3","Endothelial cells","IGF1","ITGAV_ITGB3",0.00014550728137891,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"373","Liver epithelial cells 4","Endothelial cells","IGF1","ITGAV_ITGB3",8.71540449631775e-06,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"374","Liver epithelial cells 5","Endothelial cells","IGF1","ITGAV_ITGB3",2.24878906356773e-05,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"375","Liver epithelial cells 6","Endothelial cells","IGF1","ITGAV_ITGB3",1.16287380295004e-05,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"376","Stellate cells","Endothelial cells","IGF1","ITGAV_ITGB3",6.72002036874481e-06,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"377","Neutrophils and macrophages","Endothelial cells","IGF1","ITGAV_ITGB3",5.29449809486883e-06,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"378","Lymphocytes","Endothelial cells","IGF1","ITGAV_ITGB3",1.2505351075719e-06,0,"IGF1_ITGAV_ITGB3","IGF1 - (ITGAV+ITGB3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"379","Neutrophils and macrophages","Neutrophils and macrophages","CCL3","CCR1",2.71600884833681e-08,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"380","Endothelial cells","Neutrophils and macrophages","CCL14","CCR1",3.82020062553768e-07,0,"CCL14_CCR1","CCL14 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"381","Stellate cells","Liver epithelial cells 6","CXCL12","ACKR3",2.89814612432675e-08,0,"CXCL12_ACKR3","CXCL12 - ACKR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"382","Liver epithelial cells 5","Stellate cells","MIF","CD74_CD44",1.63328954157474e-06,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"383","Liver epithelial cells 5","Neutrophils and macrophages","MIF","CD74_CD44",2.48349442480053e-05,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"384","Liver epithelial cells 5","Lymphocytes","MIF","CD74_CD44",1.46158138534143e-06,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"385","Liver epithelial cells 5","Liver epithelial cells 6","MIF","ACKR3",3.35219084916617e-08,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"386","Neutrophils and macrophages","Lymphocytes","IL18","IL18R1_IL18RAP",7.32319014773388e-07,0,"IL18_IL18R1_IL18RAP","IL18 - (IL18R1+IL18RAP)","IL1","Secreted Signaling","KEGG: hsa04060"
"387","Cholangiocyte cells","Lymphocytes","IL18","IL18R1_IL18RAP",6.88655033439406e-07,0,"IL18_IL18R1_IL18RAP","IL18 - (IL18R1+IL18RAP)","IL1","Secreted Signaling","KEGG: hsa04060"
"388","Liver epithelial cells 1","Liver epithelial cells 1","TNFSF14","LTBR",3.90566167954697e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"389","Liver epithelial cells 2","Liver epithelial cells 1","TNFSF14","LTBR",4.59797809703044e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"390","Liver epithelial cells 3","Liver epithelial cells 1","TNFSF14","LTBR",4.12286540519157e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"391","Liver epithelial cells 6","Liver epithelial cells 1","TNFSF14","LTBR",1.82144019718392e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
