p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.668552790522007,0.125,0.006,0,5,HAS2
0,0.6675926617056591,0.191,0.01,0,5,ALDH1A3
0,0.6665985362745086,0.384,0.073,0,5,FSTL1
0,0.6645477795228745,0.371,0.129,0,5,FIGN
0,0.6619025536708429,0.723,0.511,0,5,PEAK1
0,0.6591914087190383,0.32,0.042,0,5,RBMS3-AS2
0,0.6579761803928368,0.522,0.42,0,5,DLG2
0,0.6572412431861407,0.268,0.047,0,5,LOXL2
0,0.6512787119037132,0.206,0.055,0,5,ADAMTS4
0,0.6512253493227498,0.232,0.033,0,5,DOK5
0,0.6497973852723331,0.51,0.279,0,5,SEPTIN11
0,0.649348970754595,0.392,0.175,0,5,C1orf21
0,0.6465599460728645,0.363,0.088,0,5,JAG1
0,0.6395388806771288,0.328,0.054,0,5,UST
0,0.6355876911074088,0.574,0.323,0,5,UGCG
0,0.6344055809586875,0.264,0.006,0,5,GLI2
0,0.6340655366117306,0.134,0.012,0,5,PDZRN4
0,0.6324363220165009,0.179,0.019,0,5,FHOD3
0,0.6316814963427281,0.216,0.011,0,5,PTGIS
0,0.6281660218605702,0.498,0.333,0,5,MAP3K5
0,0.6255619550935512,0.408,0.17,0,5,ST5
0,0.6255406977362453,0.5,0.182,0,5,IGF1R
0,0.6198784300792924,0.231,0.028,0,5,KIAA1324L
0,0.6086304335267354,0.159,0.038,0,5,DACH1
0,0.6072588303604766,0.348,0.045,0,5,KIRREL1
0,0.605514180065612,0.231,0.033,0,5,LPAR1
0,0.6010811686264599,0.126,0.01,0,5,CDH19
0,0.6005866186415352,0.344,0.089,0,5,AC012409.2
0,0.6002004123800426,0.597,0.428,0,5,LIMS1
0,0.5998799132047566,0.435,0.167,0,5,SLC2A3
0,0.5983150287890023,0.262,0.061,0,5,FLRT2
0,0.5963036728973538,0.122,0.025,0,5,GPRC5A
0,0.5957013377830609,0.215,0.017,0,5,SMOC2
0,0.5937713091474032,0.215,0.039,0,5,COL15A1
0,0.5906504734353367,0.164,0.019,0,5,PLCXD3
0,0.58924727402421,0.128,0.022,0,5,HHIP
0,0.5868939443911274,0.234,0.126,0,5,DEPTOR
0,0.5848933483803324,0.232,0.045,0,5,PRICKLE1
0,0.582604328155054,0.222,0.031,0,5,TAGLN
0,0.5802430854907157,0.334,0.086,0,5,GUCY1A1
0,0.5792240821925059,0.485,0.29,0,5,FRMD4A
0,0.5754780982194578,0.433,0.21,0,5,DDR2
0,0.5736825149282823,0.674,0.416,0,5,PARD3B
0,0.5731000891119411,0.186,0.01,0,5,VGLL3
0,0.5722061151108025,0.21,0.013,0,5,TRPC4
0,0.5693380160026191,0.595,0.389,0,5,TNS1
0,0.5681944781518586,0.271,0.011,0,5,NOTCH3
0,0.5680733063722408,0.252,0.014,0,5,NFASC
0,0.5675996967302372,0.502,0.259,0,5,SPRED1
0,0.5615544662343166,0.066,0.004,0,5,NTRK3
0,0.5608409498274557,0.478,0.26,0,5,PRKD1
0,0.5584822297510852,0.457,0.282,0,5,CRIM1
0,0.5583326908938357,0.252,0.047,0,5,ADCY3
0,0.5551829174561603,0.269,0.017,0,5,AEBP1
0,0.5514556514464785,0.166,0.05,0,5,ADGRD1
0,0.5501151534523204,0.223,0.046,0,5,CCN2
0,0.5500576181558258,0.117,0.01,0,5,PWRN1
0,0.5468451936526731,0.486,0.219,0,5,SH3RF3
0,0.5456742999795994,0.14,0.031,0,5,MYH11
0,0.5443434353421162,0.255,0.063,0,5,PLCE1
0,0.5443279046007741,0.596,0.275,0,5,FBXL7
0,0.5409107432516642,0.497,0.263,0,5,NAP1L1
0,0.5398080337009681,0.702,0.372,0,5,AUTS2
0,0.5396821963572809,0.575,0.513,0,5,CCNH
0,0.538013116295474,0.336,0.109,0,5,ZNF532
0,0.5354971253681791,0.352,0.195,0,5,FGFR1
0,0.5286761168196596,0.463,0.294,0,5,STXBP5
0,0.5274244322426752,0.275,0.114,0,5,CDH13
0,0.5266147194886178,0.214,0.017,0,5,LUM
0,0.5262688783507026,0.154,0.024,0,5,KCNQ5
0,0.5258757921599542,0.55,0.379,0,5,TANC1
0,0.5218008908827187,0.293,0.107,0,5,GATA6
0,0.5214549861172965,0.264,0.034,0,5,SYTL2
0,0.521206509453203,0.185,0.013,0,5,AL445250.1
0,0.5211348853040053,0.31,0.147,0,5,ADAMTS1
0,0.5205687942042062,0.335,0.077,0,5,PXDN
0,0.5200788533661724,0.15,0.036,0,5,PLAT
