"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"90","Cholangiocyte","Unknown","NRG1","ERBB2_ERBB3",0.00186552248227367,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"91","Epithelial 6","Unknown","NRG1","ERBB2_ERBB3",0.00117782458266272,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"92","Epithelial 4","Epithelial 1","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"93","Epithelial 6","Epithelial 1","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"94","Unknown","Epithelial 1","NRG2","ERBB3",0.00352516968496216,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"95","Epithelial 4","Epithelial 6","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"96","Epithelial 6","Epithelial 6","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"97","Unknown","Epithelial 6","NRG2","ERBB3",0.00352516968496216,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"98","Epithelial 4","Unknown","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"99","Epithelial 6","Unknown","NRG2","ERBB3",0.00117782458266272,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"100","Unknown","Unknown","NRG2","ERBB3",0.00352516968496216,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"101","Epithelial 4","Unknown","NRG2","ERBB2_ERBB3",0.00117782458266272,0,"NRG2_ERBB2_ERBB3","NRG2 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"102","Epithelial 6","Unknown","NRG2","ERBB2_ERBB3",0.00117782458266272,0,"NRG2_ERBB2_ERBB3","NRG2 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"103","Unknown","Unknown","NRG2","ERBB2_ERBB3",0.00352516968496216,0,"NRG2_ERBB2_ERBB3","NRG2 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"104","Epithelial 1","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"105","Epithelial 2","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"106","Epithelial 3","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
