"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"38","Epithelial 4","Endothelial","GDF15","TGFBR2",0.00643439766046031,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"39","Epithelial 5","Endothelial","GDF15","TGFBR2",0.0101600378296947,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"40","Unknown","Endothelial","GDF15","TGFBR2",0.00643439766046031,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"41","Epithelial 3","Epithelial 4","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"42","Epithelial 4","Epithelial 4","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"43","Epithelial 5","Epithelial 4","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"44","Unknown","Epithelial 4","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"45","Epithelial 3","Stellate","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"46","Epithelial 4","Stellate","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"47","Epithelial 5","Stellate","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"48","Unknown","Stellate","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"49","Epithelial 3","Cholangiocyte","GDF15","TGFBR2",0.00352516968496216,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"50","Epithelial 4","Cholangiocyte","GDF15","TGFBR2",0.00352516968496216,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"51","Epithelial 5","Cholangiocyte","GDF15","TGFBR2",0.00557576402054864,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"52","Unknown","Cholangiocyte","GDF15","TGFBR2",0.00352516968496216,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"53","Epithelial 3","Macrophages","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"54","Epithelial 4","Macrophages","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"55","Epithelial 5","Macrophages","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"56","Unknown","Macrophages","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"57","Epithelial 3","Lymphocyte","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"58","Epithelial 4","Lymphocyte","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"59","Epithelial 5","Lymphocyte","GDF15","TGFBR2",0.00295356007463217,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"60","Unknown","Lymphocyte","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
